reaction_id,story_id,story_text,emoji,created_at,published_at,is_published,topic,days_since_published
8209,1423.0,6944.0,👀,2019-06-30 17:41:57+00:00,2019-05-19 00:00:00+00:00,True,bullying,42.0
8208,1423.0,6945.0,😭,2019-06-30 17:41:55+00:00,2019-05-19 00:00:00+00:00,True,bullying,42.0
8207,1284.0,6192.0,😭,2019-06-30 17:41:32+00:00,2019-05-24 00:00:00+00:00,True,puberty,37.0
8206,1284.0,6191.0,😅,2019-06-30 17:41:06+00:00,2019-05-24 00:00:00+00:00,True,puberty,37.0
8205,1284.0,6190.0,😅,2019-06-30 17:40:49+00:00,2019-05-24 00:00:00+00:00,True,puberty,37.0
8204,1284.0,6189.0,✌,2019-06-30 17:40:41+00:00,2019-05-24 00:00:00+00:00,True,puberty,37.0
8203,1284.0,6188.0,❤️,2019-06-30 17:40:34+00:00,2019-05-24 00:00:00+00:00,True,puberty,37.0
8202,1284.0,6189.0,❤️,2019-06-30 17:40:30+00:00,2019-05-24 00:00:00+00:00,True,puberty,37.0
8201,1592.0,,👀,2019-06-30 17:40:06+00:00,2019-06-30 00:00:00+00:00,True,puberty,0.0
8200,1503.0,7390.0,👀,2019-06-30 12:37:33+00:00,2019-06-24 00:00:00+00:00,True,puberty,6.0
8199,1503.0,7386.0,😅,2019-06-30 12:37:21+00:00,2019-06-24 00:00:00+00:00,True,puberty,6.0
8198,1503.0,7386.0,😅,2019-06-30 12:37:10+00:00,2019-06-24 00:00:00+00:00,True,puberty,6.0
8197,1537.0,7581.0,👀,2019-06-30 00:00:51+00:00,2019-06-25 00:00:00+00:00,True,relationships,5.0
8196,1537.0,7581.0,✌,2019-06-30 00:00:48+00:00,2019-06-25 00:00:00+00:00,True,relationships,5.0
8195,1537.0,,👀,2019-06-29 23:57:32+00:00,2019-06-25 00:00:00+00:00,True,relationships,4.0
8194,1379.0,6684.0,❤️,2019-06-29 17:27:30+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8193,1379.0,6683.0,❤️,2019-06-29 17:27:22+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8192,1379.0,6682.0,❤️,2019-06-29 17:27:11+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8191,1379.0,6681.0,❤️,2019-06-29 17:27:03+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8190,1379.0,6680.0,❤️,2019-06-29 17:26:52+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8189,1379.0,6680.0,😭,2019-06-29 17:26:48+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8188,1379.0,6679.0,✌,2019-06-29 17:26:35+00:00,2019-05-03 00:00:00+00:00,True,relationships,57.0
8187,1133.0,5417.0,😭,2019-06-29 17:26:19+00:00,2019-05-07 00:00:00+00:00,True,relationships,53.0
8186,1133.0,5416.0,✌,2019-06-29 17:26:11+00:00,2019-05-07 00:00:00+00:00,True,relationships,53.0
8185,1133.0,5415.0,✌,2019-06-29 17:26:08+00:00,2019-05-07 00:00:00+00:00,True,relationships,53.0
8184,1133.0,5413.0,✌,2019-06-29 17:26:01+00:00,2019-05-07 00:00:00+00:00,True,relationships,53.0
8183,1350.0,6527.0,✌,2019-06-29 17:25:49+00:00,2019-05-09 00:00:00+00:00,True,relationships,51.0
8182,1351.0,6528.0,✌,2019-06-29 17:25:20+00:00,2019-05-10 00:00:00+00:00,True,relationships,50.0
8181,1351.0,6532.0,😭,2019-06-29 17:25:08+00:00,2019-05-10 00:00:00+00:00,True,relationships,50.0
8180,1351.0,6528.0,😭,2019-06-29 17:24:52+00:00,2019-05-10 00:00:00+00:00,True,relationships,50.0
8179,1351.0,6528.0,😭,2019-06-29 17:24:50+00:00,2019-05-10 00:00:00+00:00,True,relationships,50.0
8178,1360.0,6580.0,😭,2019-06-29 17:24:22+00:00,2019-05-14 00:00:00+00:00,True,relationships,46.0
8177,1360.0,6580.0,😅,2019-06-29 17:24:21+00:00,2019-05-14 00:00:00+00:00,True,relationships,46.0
8176,1364.0,6602.0,👀,2019-06-29 17:23:34+00:00,2019-05-20 00:00:00+00:00,True,puberty,40.0
8175,1310.0,6317.0,👀,2019-06-29 17:22:51+00:00,2019-05-21 00:00:00+00:00,True,bullying,39.0
8174,1307.0,6304.0,❤️,2019-06-29 17:22:09+00:00,2019-05-21 00:00:00+00:00,True,puberty,39.0
8173,1235.0,5915.0,✌,2019-06-29 17:21:30+00:00,2019-06-05 00:00:00+00:00,True,puberty,24.0
8172,1235.0,5913.0,✌,2019-06-29 17:21:10+00:00,2019-06-05 00:00:00+00:00,True,puberty,24.0
8171,1235.0,5912.0,😅,2019-06-29 17:20:55+00:00,2019-06-05 00:00:00+00:00,True,puberty,24.0
8170,1289.0,,✌,2019-06-29 17:19:45+00:00,2019-06-06 00:00:00+00:00,True,puberty,23.0
8169,23.0,113.0,✌,2019-06-29 03:43:03+00:00,2017-09-05 23:46:41+00:00,True,puberty,661.0
8168,23.0,112.0,✌,2019-06-29 03:42:55+00:00,2017-09-05 23:46:41+00:00,True,puberty,661.0
8167,233.0,1217.0,👀,2019-06-29 00:04:58+00:00,2018-07-27 00:00:00+00:00,True,puberty,337.0
8166,1414.0,6889.0,👀,2019-06-29 00:04:16+00:00,2019-05-17 00:00:00+00:00,True,relationships,43.0
8165,283.0,1468.0,👀,2019-06-29 00:00:03+00:00,2018-09-21 00:00:00+00:00,True,puberty,281.0
8164,1435.0,7021.0,❤️,2019-06-28 23:25:02+00:00,2019-08-11 00:00:00+00:00,True,bullying,-44.0
8163,1435.0,7019.0,👀,2019-06-28 23:24:44+00:00,2019-08-11 00:00:00+00:00,True,bullying,-44.0
8162,1517.0,7466.0,😭,2019-06-28 23:23:37+00:00,2019-06-21 00:00:00+00:00,True,relationships,7.0
8161,1510.0,7426.0,👀,2019-06-28 23:22:26+00:00,2019-06-19 00:00:00+00:00,True,puberty,9.0
8160,1537.0,7580.0,👀,2019-06-28 23:20:53+00:00,2019-06-25 00:00:00+00:00,True,relationships,3.0
8159,1537.0,7579.0,👀,2019-06-28 23:20:49+00:00,2019-06-25 00:00:00+00:00,True,relationships,3.0
8158,1537.0,7578.0,👀,2019-06-28 23:20:21+00:00,2019-06-25 00:00:00+00:00,True,relationships,3.0
8157,97.0,,😭,2019-06-28 22:46:22+00:00,2017-10-13 00:00:00+00:00,True,relationships,623.0
8156,97.0,,❤️,2019-06-28 22:46:21+00:00,2017-10-13 00:00:00+00:00,True,relationships,623.0
8155,97.0,,✌,2019-06-28 22:46:18+00:00,2017-10-13 00:00:00+00:00,True,relationships,623.0
8154,97.0,,👀,2019-06-28 22:46:16+00:00,2017-10-13 00:00:00+00:00,True,relationships,623.0
8153,97.0,,✌,2019-06-28 22:46:12+00:00,2017-10-13 00:00:00+00:00,True,relationships,623.0
8152,1517.0,7468.0,👀,2019-06-28 22:32:09+00:00,2019-06-21 00:00:00+00:00,True,relationships,7.0
8151,1517.0,7468.0,❤️,2019-06-28 16:35:33+00:00,2019-06-21 00:00:00+00:00,True,relationships,7.0
8150,1517.0,,👀,2019-06-28 16:35:18+00:00,2019-06-21 00:00:00+00:00,True,relationships,7.0
8149,1537.0,7581.0,👀,2019-06-28 14:48:44+00:00,2019-06-25 00:00:00+00:00,True,relationships,3.0
8148,1537.0,7581.0,❤️,2019-06-28 14:46:37+00:00,2019-06-25 00:00:00+00:00,True,relationships,3.0
8147,1537.0,7580.0,❤️,2019-06-28 03:42:04+00:00,2019-06-25 00:00:00+00:00,True,relationships,3.0
8146,1379.0,,✌,2019-06-28 00:26:32+00:00,2019-05-03 00:00:00+00:00,True,relationships,56.0
8145,1379.0,,✌,2019-06-28 00:26:29+00:00,2019-05-03 00:00:00+00:00,True,relationships,56.0
8144,1379.0,6684.0,✌,2019-06-28 00:26:22+00:00,2019-05-03 00:00:00+00:00,True,relationships,56.0
8143,1133.0,,✌,2019-06-28 00:19:53+00:00,2019-05-07 00:00:00+00:00,True,relationships,52.0
8142,1510.0,,✌,2019-06-28 00:14:10+00:00,2019-06-19 00:00:00+00:00,True,puberty,9.0
8141,1369.0,6627.0,😭,2019-06-28 00:11:05+00:00,2019-05-17 00:00:00+00:00,True,relationships,42.0
8140,1414.0,,👀,2019-06-28 00:07:47+00:00,2019-05-17 00:00:00+00:00,True,relationships,42.0
8139,1434.0,,👀,2019-06-28 00:06:03+00:00,2019-08-12 00:00:00+00:00,True,puberty,-45.0
8138,442.0,,✌,2019-06-27 23:11:38+00:00,2019-02-04 00:00:00+00:00,True,relationships,143.0
8137,1235.0,5913.0,👀,2019-06-27 23:06:47+00:00,2019-06-05 00:00:00+00:00,True,puberty,22.0
8136,1537.0,7576.0,✌,2019-06-27 20:05:45+00:00,2019-06-25 00:00:00+00:00,True,relationships,2.0
8135,1537.0,7579.0,❤️,2019-06-27 20:05:36+00:00,2019-06-25 00:00:00+00:00,True,relationships,2.0
8134,1517.0,,👀,2019-06-27 19:49:50+00:00,2019-06-21 00:00:00+00:00,True,relationships,6.0
8133,1523.0,,👀,2019-06-27 17:36:53+00:00,2019-06-22 00:00:00+00:00,True,puberty,5.0
8132,1503.0,,😭,2019-06-27 17:36:34+00:00,2019-06-24 00:00:00+00:00,True,puberty,3.0
8131,1517.0,,👀,2019-06-27 17:36:17+00:00,2019-06-21 00:00:00+00:00,True,relationships,6.0
8130,1537.0,,👀,2019-06-27 13:38:18+00:00,2019-06-25 00:00:00+00:00,True,relationships,2.0
8129,1537.0,,👀,2019-06-26 21:49:05+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8128,1445.0,7081.0,❤️,2019-06-26 21:04:48+00:00,2019-06-09 00:00:00+00:00,True,relationships,17.0
8127,1517.0,,👀,2019-06-26 21:03:32+00:00,2019-06-21 00:00:00+00:00,True,relationships,5.0
8126,1537.0,,👀,2019-06-26 20:55:23+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8125,1517.0,7468.0,😭,2019-06-26 19:13:03+00:00,2019-06-21 00:00:00+00:00,True,relationships,5.0
8124,1324.0,,❤️,2019-06-26 15:46:25+00:00,2019-04-29 00:00:00+00:00,True,relationships,58.0
8123,1537.0,,👀,2019-06-26 15:32:26+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8122,1537.0,7579.0,✌,2019-06-26 15:31:29+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8121,1537.0,7578.0,✌,2019-06-26 15:31:17+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8120,1537.0,7578.0,👀,2019-06-26 15:31:07+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8119,1537.0,7578.0,✌,2019-06-26 15:30:59+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8118,1537.0,7578.0,👀,2019-06-26 15:30:46+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8117,1537.0,7577.0,✌,2019-06-26 15:30:28+00:00,2019-06-25 00:00:00+00:00,True,relationships,1.0
8116,1537.0,7579.0,👀,2019-06-25 19:54:15+00:00,2019-06-25 00:00:00+00:00,True,relationships,0.0
8115,1523.0,7498.0,😭,2019-06-25 13:03:46+00:00,2019-06-22 00:00:00+00:00,True,puberty,3.0
8114,523.0,2543.0,✌,2019-06-25 08:24:21+00:00,2019-08-08 00:00:00+00:00,True,puberty,-44.0
8113,178.0,919.0,😅,2019-06-25 08:09:32+00:00,2017-12-20 00:00:00+00:00,True,puberty,552.0
8112,178.0,917.0,😅,2019-06-25 08:09:30+00:00,2017-12-20 00:00:00+00:00,True,puberty,552.0
8111,178.0,916.0,❤️,2019-06-25 08:09:25+00:00,2017-12-20 00:00:00+00:00,True,puberty,552.0
8110,178.0,918.0,😭,2019-06-25 08:09:22+00:00,2017-12-20 00:00:00+00:00,True,puberty,552.0
8109,677.0,,😅,2019-06-25 08:08:56+00:00,2019-10-13 00:00:00+00:00,True,puberty,-110.0
8108,1191.0,,😅,2019-06-25 08:08:28+00:00,2019-03-14 00:00:00+00:00,True,puberty,103.0
8107,219.0,1135.0,❤️,2019-06-25 04:50:51+00:00,2018-09-28 00:00:00+00:00,True,relationships,270.0
8106,219.0,1134.0,❤️,2019-06-25 04:50:47+00:00,2018-09-28 00:00:00+00:00,True,relationships,270.0
8105,624.0,2932.0,😅,2019-06-25 04:41:10+00:00,2019-10-17 00:00:00+00:00,True,relationships,-114.0
8104,624.0,2931.0,❤️,2019-06-25 04:41:07+00:00,2019-10-17 00:00:00+00:00,True,relationships,-114.0
8103,624.0,2935.0,😅,2019-06-25 04:40:40+00:00,2019-10-17 00:00:00+00:00,True,relationships,-114.0
8102,1523.0,,❤️,2019-06-25 01:49:11+00:00,2019-06-22 00:00:00+00:00,True,puberty,3.0
8101,400.0,,❤️,2019-06-25 01:14:56+00:00,2019-03-02 00:00:00+00:00,True,puberty,115.0
8100,914.0,,❤️,2019-06-25 01:01:08+00:00,2019-09-16 00:00:00+00:00,True,puberty,-83.0
8099,1517.0,,👀,2019-06-24 23:20:33+00:00,2019-06-21 00:00:00+00:00,True,relationships,3.0
8066,456.0,2255.0,✌,2019-06-24 14:15:54+00:00,2018-06-27 00:00:00+00:00,True,puberty,362.0
8065,1517.0,7468.0,👀,2019-06-24 10:39:57+00:00,2019-06-21 00:00:00+00:00,True,relationships,3.0
8064,1517.0,7468.0,❤️,2019-06-24 10:39:54+00:00,2019-06-21 00:00:00+00:00,True,relationships,3.0
8063,1523.0,7501.0,❤️,2019-06-24 08:04:58+00:00,2019-06-22 00:00:00+00:00,True,puberty,2.0
8062,1339.0,6460.0,😭,2019-06-24 08:03:44+00:00,2019-05-04 00:00:00+00:00,True,bullying,51.0
8061,1388.0,,❤️,2019-06-24 07:58:02+00:00,2019-05-16 00:00:00+00:00,True,bullying,39.0
8060,1388.0,,👀,2019-06-24 07:57:55+00:00,2019-05-16 00:00:00+00:00,True,bullying,39.0
8059,1517.0,,👀,2019-06-23 12:47:03+00:00,2019-06-21 00:00:00+00:00,True,relationships,2.0
8058,1517.0,7468.0,👀,2019-06-23 03:12:08+00:00,2019-06-21 00:00:00+00:00,True,relationships,2.0
8057,1523.0,,✌,2019-06-23 00:23:22+00:00,2019-06-22 00:00:00+00:00,True,puberty,1.0
8056,1523.0,,👀,2019-06-23 00:23:20+00:00,2019-06-22 00:00:00+00:00,True,puberty,1.0
8055,1523.0,,✌,2019-06-23 00:23:15+00:00,2019-06-22 00:00:00+00:00,True,puberty,1.0
8054,1523.0,,👀,2019-06-23 00:23:13+00:00,2019-06-22 00:00:00+00:00,True,puberty,1.0
8053,1517.0,7466.0,❤️,2019-06-22 19:41:38+00:00,2019-06-21 00:00:00+00:00,True,relationships,1.0
8052,1517.0,,❤️,2019-06-22 05:01:19+00:00,2019-06-21 00:00:00+00:00,True,relationships,1.0
8051,1414.0,6891.0,❤️,2019-06-22 01:47:37+00:00,2019-05-17 00:00:00+00:00,True,relationships,36.0
8050,1414.0,6894.0,😭,2019-06-22 01:47:30+00:00,2019-05-17 00:00:00+00:00,True,relationships,36.0
8049,1414.0,,👀,2019-06-22 01:47:09+00:00,2019-05-17 00:00:00+00:00,True,relationships,36.0
8048,1445.0,7081.0,👀,2019-06-22 01:45:24+00:00,2019-06-09 00:00:00+00:00,True,relationships,13.0
8047,1517.0,,😭,2019-06-21 20:12:06+00:00,2019-06-21 00:00:00+00:00,True,relationships,0.0
8046,109.0,557.0,👀,2019-06-21 16:27:08+00:00,2017-10-19 00:00:00+00:00,True,relationships,610.0
8045,1510.0,,👀,2019-06-21 04:23:56+00:00,2019-06-19 00:00:00+00:00,True,puberty,2.0
8044,916.0,,😅,2019-06-21 03:59:26+00:00,2019-09-19 00:00:00+00:00,True,puberty,-90.0
8043,1402.0,,😅,2019-06-21 03:50:29+00:00,2019-05-18 00:00:00+00:00,True,puberty,34.0
8042,390.0,2006.0,👀,2019-06-21 02:43:46+00:00,2019-01-01 00:00:00+00:00,True,relationships,171.0
8041,390.0,2007.0,👀,2019-06-21 02:43:45+00:00,2019-01-01 00:00:00+00:00,True,relationships,171.0
8040,390.0,2008.0,👀,2019-06-21 02:43:43+00:00,2019-01-01 00:00:00+00:00,True,relationships,171.0
8039,390.0,2009.0,👀,2019-06-21 02:43:41+00:00,2019-01-01 00:00:00+00:00,True,relationships,171.0
8038,1445.0,7081.0,👀,2019-06-21 02:37:09+00:00,2019-06-09 00:00:00+00:00,True,relationships,12.0
8037,1510.0,,❤️,2019-06-21 02:36:22+00:00,2019-06-19 00:00:00+00:00,True,puberty,2.0
8036,1517.0,,👀,2019-06-21 02:34:52+00:00,2019-06-21 00:00:00+00:00,True,relationships,0.0
8035,1445.0,,👀,2019-06-20 14:32:03+00:00,2019-06-09 00:00:00+00:00,True,relationships,11.0
8034,88.0,,👀,2019-06-20 05:18:42+00:00,2019-02-19 00:00:00+00:00,True,relationships,121.0
8033,88.0,436.0,😅,2019-06-20 05:18:36+00:00,2019-02-19 00:00:00+00:00,True,relationships,121.0
8032,92.0,,😭,2019-06-20 05:17:55+00:00,2019-02-19 00:00:00+00:00,True,relationships,121.0
8031,92.0,461.0,😭,2019-06-20 05:17:48+00:00,2019-02-19 00:00:00+00:00,True,relationships,121.0
8030,400.0,2055.0,👀,2019-06-20 05:16:18+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8029,400.0,2055.0,😅,2019-06-20 05:16:14+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8028,400.0,2055.0,😅,2019-06-20 05:16:10+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8027,400.0,2053.0,😅,2019-06-20 05:15:59+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8026,400.0,2053.0,😭,2019-06-20 05:15:58+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8025,400.0,2054.0,❤️,2019-06-20 05:15:54+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8024,400.0,2055.0,😭,2019-06-20 05:15:49+00:00,2019-03-02 00:00:00+00:00,True,puberty,110.0
8023,1123.0,5360.0,❤️,2019-06-20 05:14:46+00:00,2019-03-02 00:00:00+00:00,True,relationships,110.0
8022,285.0,1478.0,✌,2019-06-20 05:11:16+00:00,2019-03-06 00:00:00+00:00,True,relationships,106.0
8021,1127.0,5382.0,❤️,2019-06-20 05:10:31+00:00,2019-03-10 00:00:00+00:00,True,relationships,102.0
8020,1127.0,5383.0,❤️,2019-06-20 05:10:30+00:00,2019-03-10 00:00:00+00:00,True,relationships,102.0
8019,452.0,2241.0,❤️,2019-06-20 05:08:13+00:00,2019-09-12 00:00:00+00:00,True,puberty,-84.0
8018,452.0,2242.0,👀,2019-06-20 05:08:08+00:00,2019-09-12 00:00:00+00:00,True,puberty,-84.0
8017,1229.0,5879.0,❤️,2019-06-20 05:01:43+00:00,2019-03-22 00:00:00+00:00,True,puberty,90.0
8016,1229.0,5879.0,❤️,2019-06-20 05:01:39+00:00,2019-03-22 00:00:00+00:00,True,puberty,90.0
8015,1229.0,5879.0,😭,2019-06-20 05:01:34+00:00,2019-03-22 00:00:00+00:00,True,puberty,90.0
8014,1229.0,5879.0,❤️,2019-06-20 05:01:31+00:00,2019-03-22 00:00:00+00:00,True,puberty,90.0
8013,1229.0,5879.0,❤️,2019-06-20 05:01:25+00:00,2019-03-22 00:00:00+00:00,True,puberty,90.0
8012,1322.0,6373.0,✌,2019-06-20 04:56:17+00:00,2019-04-20 00:00:00+00:00,True,puberty,61.0
8011,1190.0,5680.0,😅,2019-06-20 04:55:03+00:00,2019-04-23 00:00:00+00:00,True,relationships,58.0
8010,1363.0,6597.0,✌,2019-06-20 03:35:08+00:00,2019-05-16 00:00:00+00:00,True,bullying,35.0
8009,1363.0,6596.0,❤️,2019-06-20 03:35:02+00:00,2019-05-16 00:00:00+00:00,True,bullying,35.0
8008,914.0,4371.0,✌,2019-06-20 01:08:14+00:00,2019-09-16 00:00:00+00:00,True,puberty,-88.0
8007,914.0,,✌,2019-06-20 01:08:05+00:00,2019-09-16 00:00:00+00:00,True,puberty,-88.0
8006,914.0,4483.0,✌,2019-06-20 01:08:01+00:00,2019-09-16 00:00:00+00:00,True,puberty,-88.0
8005,914.0,4372.0,✌,2019-06-20 01:07:59+00:00,2019-09-16 00:00:00+00:00,True,puberty,-88.0
8004,1413.0,6884.0,✌,2019-06-20 01:01:56+00:00,2019-05-16 00:00:00+00:00,True,puberty,35.0
8003,1413.0,,✌,2019-06-20 01:01:49+00:00,2019-05-16 00:00:00+00:00,True,puberty,35.0
8002,1510.0,,❤️,2019-06-19 17:43:23+00:00,2019-06-19 00:00:00+00:00,True,puberty,0.0
8001,1510.0,,👀,2019-06-19 16:58:32+00:00,2019-06-19 00:00:00+00:00,True,puberty,0.0
8000,1413.0,6888.0,👀,2019-06-19 08:33:41+00:00,2019-05-16 00:00:00+00:00,True,puberty,34.0
7999,1306.0,6299.0,👀,2019-06-18 06:33:24+00:00,2019-05-18 00:00:00+00:00,True,puberty,31.0
7998,1435.0,,👀,2019-06-17 20:24:10+00:00,2019-08-11 00:00:00+00:00,True,bullying,-55.0
7997,220.0,1138.0,👀,2019-06-17 15:00:25+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7996,220.0,1138.0,😭,2019-06-17 15:00:20+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7995,220.0,1138.0,😅,2019-06-17 15:00:17+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7994,220.0,1138.0,✌,2019-06-17 15:00:07+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7993,220.0,1138.0,❤️,2019-06-17 15:00:03+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7992,220.0,1138.0,😭,2019-06-17 15:00:00+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7991,220.0,1138.0,❤️,2019-06-17 14:59:58+00:00,2019-01-17 00:00:00+00:00,True,relationships,151.0
7990,138.0,715.0,❤️,2019-06-17 14:59:06+00:00,2018-11-06 00:00:00+00:00,True,relationships,223.0
7989,255.0,1321.0,❤️,2019-06-17 08:19:29+00:00,2019-08-20 00:00:00+00:00,True,puberty,-64.0
7988,1313.0,6328.0,✌,2019-06-16 23:40:12+00:00,2019-05-23 00:00:00+00:00,True,puberty,24.0
7987,1313.0,6330.0,✌,2019-06-16 23:40:05+00:00,2019-05-23 00:00:00+00:00,True,puberty,24.0
7986,1235.0,5914.0,❤️,2019-06-16 23:39:38+00:00,2019-06-05 00:00:00+00:00,True,puberty,11.0
7985,1235.0,5913.0,😭,2019-06-16 23:39:25+00:00,2019-06-05 00:00:00+00:00,True,puberty,11.0
7984,1382.0,6700.0,😅,2019-06-16 23:37:37+00:00,2019-05-06 00:00:00+00:00,True,relationships,41.0
7983,1382.0,6700.0,👀,2019-06-16 23:37:35+00:00,2019-05-06 00:00:00+00:00,True,relationships,41.0
7982,1382.0,6700.0,👀,2019-06-16 23:37:32+00:00,2019-05-06 00:00:00+00:00,True,relationships,41.0
7981,1382.0,6699.0,😅,2019-06-16 23:37:27+00:00,2019-05-06 00:00:00+00:00,True,relationships,41.0
7980,1382.0,6698.0,😅,2019-06-16 23:37:17+00:00,2019-05-06 00:00:00+00:00,True,relationships,41.0
7979,1351.0,6532.0,✌,2019-06-16 23:37:06+00:00,2019-05-10 00:00:00+00:00,True,relationships,37.0
7978,1413.0,6884.0,👀,2019-06-16 23:36:45+00:00,2019-05-16 00:00:00+00:00,True,puberty,31.0
7977,1413.0,6888.0,😅,2019-06-16 23:36:30+00:00,2019-05-16 00:00:00+00:00,True,puberty,31.0
7976,1413.0,6884.0,😅,2019-06-16 23:36:21+00:00,2019-05-16 00:00:00+00:00,True,puberty,31.0
7975,1351.0,6531.0,✌,2019-06-16 23:35:56+00:00,2019-05-10 00:00:00+00:00,True,relationships,37.0
7974,1445.0,7079.0,😅,2019-06-16 23:32:57+00:00,2019-06-09 00:00:00+00:00,True,relationships,7.0
7973,1289.0,7240.0,✌,2019-06-16 19:10:11+00:00,2019-06-06 00:00:00+00:00,True,puberty,10.0
7972,1313.0,,✌,2019-06-15 23:46:26+00:00,2019-05-23 00:00:00+00:00,True,puberty,23.0
7971,1437.0,,👀,2019-06-15 14:24:14+00:00,2019-05-24 00:00:00+00:00,True,puberty,22.0
7970,1435.0,,👀,2019-06-15 14:23:00+00:00,2019-08-11 00:00:00+00:00,True,bullying,-57.0
7969,1364.0,6600.0,✌,2019-06-15 05:54:53+00:00,2019-05-20 00:00:00+00:00,True,puberty,26.0
7968,1307.0,6304.0,❤️,2019-06-15 05:54:13+00:00,2019-05-21 00:00:00+00:00,True,puberty,25.0
7967,1437.0,7028.0,😭,2019-06-15 05:53:03+00:00,2019-05-24 00:00:00+00:00,True,puberty,22.0
7966,433.0,,✌,2019-06-13 18:15:16+00:00,2019-09-09 00:00:00+00:00,True,puberty,-88.0
7965,1135.0,,👀,2019-06-13 05:46:29+00:00,2019-03-10 00:00:00+00:00,True,relationships,95.0
7964,1033.0,,❤️,2019-06-13 05:44:32+00:00,2019-03-11 00:00:00+00:00,True,bullying,94.0
7963,451.0,,✌,2019-06-13 05:44:12+00:00,2019-09-11 00:00:00+00:00,True,relationships,-90.0
7962,1191.0,,✌,2019-06-13 05:43:34+00:00,2019-03-14 00:00:00+00:00,True,puberty,91.0
7961,1194.0,,✌,2019-06-13 05:42:12+00:00,2019-03-17 00:00:00+00:00,True,relationships,88.0
7960,1194.0,,❤️,2019-06-13 05:42:09+00:00,2019-03-17 00:00:00+00:00,True,relationships,88.0
7959,1224.0,5849.0,❤️,2019-06-13 05:41:37+00:00,2019-03-22 00:00:00+00:00,True,puberty,83.0
7958,1324.0,,👀,2019-06-13 05:40:19+00:00,2019-04-29 00:00:00+00:00,True,relationships,45.0
7957,1372.0,6642.0,👀,2019-06-13 05:39:07+00:00,2019-05-01 00:00:00+00:00,True,relationships,43.0
7956,1133.0,,✌,2019-06-13 05:36:57+00:00,2019-05-07 00:00:00+00:00,True,relationships,37.0
7955,1351.0,,👀,2019-06-13 05:36:24+00:00,2019-05-10 00:00:00+00:00,True,relationships,34.0
7954,1362.0,,❤️,2019-06-13 05:35:33+00:00,2019-05-15 00:00:00+00:00,True,relationships,29.0
7953,1413.0,,👀,2019-06-13 05:34:32+00:00,2019-05-16 00:00:00+00:00,True,puberty,28.0
7952,1307.0,,✌,2019-06-13 05:33:44+00:00,2019-05-21 00:00:00+00:00,True,puberty,23.0
7951,1284.0,,✌,2019-06-13 05:33:07+00:00,2019-05-24 00:00:00+00:00,True,puberty,20.0
7950,1179.0,5625.0,✌,2019-06-13 01:27:37+00:00,2019-03-14 00:00:00+00:00,True,puberty,91.0
7949,317.0,1645.0,✌,2019-06-13 01:24:22+00:00,2018-12-03 00:00:00+00:00,True,relationships,192.0
7948,317.0,1646.0,✌,2019-06-13 01:24:15+00:00,2018-12-03 00:00:00+00:00,True,relationships,192.0
7947,317.0,1647.0,✌,2019-06-13 01:24:11+00:00,2018-12-03 00:00:00+00:00,True,relationships,192.0
7946,317.0,1642.0,✌,2019-06-13 01:24:05+00:00,2018-12-03 00:00:00+00:00,True,relationships,192.0
7945,1379.0,6683.0,👀,2019-06-13 00:57:44+00:00,2019-05-03 00:00:00+00:00,True,relationships,41.0
7944,1379.0,6682.0,👀,2019-06-13 00:57:42+00:00,2019-05-03 00:00:00+00:00,True,relationships,41.0
7943,1379.0,6680.0,👀,2019-06-13 00:57:40+00:00,2019-05-03 00:00:00+00:00,True,relationships,41.0
7942,1379.0,6679.0,👀,2019-06-13 00:57:39+00:00,2019-05-03 00:00:00+00:00,True,relationships,41.0
7941,1379.0,6681.0,❤️,2019-06-13 00:57:27+00:00,2019-05-03 00:00:00+00:00,True,relationships,41.0
